Ticker,close,high,low,month,open,volume,stock_date,daily_return,yearly_return,cumulative_return,sector,monthly_return
BAJAJ-AUTO,6983.85,7049.85,6961.5,2024-01,7018.95,312733,2024-01-08,-0.0050007479751244,0.3788450148075025,0.2025947590216022,Automotive,0.03522534578520249
SBIN,625.4,634.35,624.5,2024-01,632.0,13400235,2024-01-09,-0.0104430379746835,0.0482735501173314,-0.0886009569236749,Financials,-0.031214694619025502
BAJFINANCE,7725.45,7810.0,7698.0,2024-01,7774.0,1247083,2024-01-09,-0.0062451762284538,-0.0071136644046885,-0.1118362836395779,Financials,-0.0710207395878443
TITAN,3694.0,3753.95,3685.15,2024-01,3736.95,572612,2024-01-09,-0.0114933301221583,0.1731453252032519,0.0321680239731979,Consumer Goods,-0.047214428615397076
ITC,464.55,469.95,463.65,2024-01,467.5,5696780,2024-01-09,-0.0063101604278074,0.0534013605442177,-0.0707648328347724,Consumer Goods,-0.097313554125816
TCS,3689.9,3752.35,3682.75,2024-01,3709.95,1370944,2024-01-09,-0.0054043855038476,0.0440552317356121,0.0049317426341335,Information Technology,-0.07390821020952218
LT,3555.95,3593.75,3520.1,2024-01,3527.45,1807271,2024-01-09,0.0080794908503309,0.1695280381516197,0.055700897827988,Engineering & Construction,-0.0144266812861498
TATACONSUM,1098.0,1106.4,1092.42,2024-01,1092.42,986098,2024-01-09,0.0051079255231503,0.2777545035609551,0.1168136438733032,Consumer Goods,-0.0392269860583636
RELIANCE,1290.25,1303.4,1288.6,2024-01,1300.0,5403074,2024-01-09,-0.0075,0.1075392499377666,0.0027438261036947,Energy,0.08044796567116341
HCLTECH,1460.4,1480.95,1452.35,2024-01,1460.6,3119270,2024-01-09,-0.0001369300287551,0.1849087221095335,0.0481801484811202,Information Technology,-0.008914627428047397
JSWSTEEL,821.4,831.95,819.25,2024-01,828.5,1458862,2024-01-09,-0.0085697042848521,0.0577554568282789,-0.079139051189843,Materials,-0.1419258243834989
ULTRACEMCO,9899.1,10017.0,9870.2,2024-01,9989.6,242925,2024-01-09,-0.0090594217986706,0.1942453854505972,0.0307217750260975,Materials,-0.1043215034792841
POWERGRID,242.3,244.65,241.5,2024-01,242.6,8688409,2024-01-09,-0.0012366034624896,0.2191194968553459,0.1112917438482297,Utilities,0.1037197752891509
INFY,1529.3,1553.0,1525.85,2024-01,1541.9,4412074,2024-01-09,-0.0081717361696608,0.0649350649350649,0.0806802586155588,Information Technology,0.00123211633553007
TRENT,3115.45,3143.0,3058.8,2024-01,3069.0,723237,2024-01-09,0.0151352231997392,0.5019283613749215,0.1897254714773151,Consumer Goods,-0.06841617975231121
BHARTIARTL,1064.5,1067.9,1048.05,2024-01,1057.0,3371125,2024-01-09,0.0070955534531693,0.1592703512115437,0.10978272636375,Telecommunications,0.10022045796610549
TATAMOTORS,799.8,809.2,793.15,2024-01,799.95,12872757,2024-01-09,-0.0001875117194825,0.2643060385709768,-0.0822202801119753,Automotive,0.020468199792364607
WIPRO,450.75,462.5,449.95,2024-01,458.0,7232524,2024-01-09,-0.0158296943231441,0.1089924960019683,0.0523813507405198,Information Technology,-0.1184232254960377
TECHM,1235.65,1251.2,1232.6,2024-01,1240.55,994439,2024-01-09,-0.0039498609487726,0.0123300016385385,-0.0549987146894336,Information Technology,0.0020655642494304925
NTPC,319.75,321.45,316.05,2024-01,317.85,12229517,2024-01-09,0.0059776624193801,0.308573767137303,0.0263059755387403,Utilities,-0.0942088333563374
HINDUNILVR,2579.75,2589.0,2571.55,2024-01,2582.55,1017205,2024-01-09,-0.0010841997250779,0.0360441767068273,0.0615235757585467,Consumer Goods,-0.046044767775940305
APOLLOHOSP,5797.65,5849.0,5674.7,2024-01,5702.2,329437,2024-01-09,0.016739153309249,0.1281779351813113,0.0952668096449854,Healthcare,0.0479278195582033
M&M,1629.9,1636.8,1615.0,2024-01,1625.0,2542484,2024-01-09,0.0030153846153846,0.020473328324568,-0.1155377356991738,Automotive,-0.1050088977037981
GRASIM,2055.88,2084.46,2050.7,2024-01,2073.9,1207197,2024-01-09,-0.0086889435363325,0.0705143559355571,-0.084324368144991,Materials,-0.028559734968893906
ICICIBANK,979.75,995.0,975.4,2024-01,986.25,14660414,2024-01-09,-0.0065906210392902,0.0295817570407734,-0.0201374068957059,Financials,-0.006016161128994496
ADANIENT,3014.6,3068.8,2980.0,2024-01,2990.7,2885706,2024-01-09,0.007991440131073,0.2467328370554176,-0.1748394106344614,Infrastructure,-0.029494153705822805
ADANIPORTS,1197.1,1229.9,1178.5,2024-01,1182.0,14701104,2024-01-09,0.0127749576988154,0.4492736077481839,-0.0020567661434832,Transportation,0.034016003981244596
BEL,184.65,186.7,184.2,2024-01,184.9,11550790,2024-01-09,-0.0013520822065981,0.3390137781000725,0.0768245858705549,Defense & Electronics,-0.0727137656265047
BAJAJFINSV,1682.45,1715.0,1674.3,2024-01,1710.45,1235008,2024-01-09,-0.0163699611213423,0.0994608724064695,0.0152857295771878,Financials,-0.0782705547354456
EICHERMOT,3870.45,3923.95,3850.6,2024-01,3909.25,411462,2024-01-09,-0.0099251774637079,0.1294318480259125,0.0186260278659738,Automotive,-0.0871754789192423
COALINDIA,385.35,387.95,382.1,2024-01,383.65,9473743,2024-01-09,0.0044311221165125,0.2972563541491331,0.0613498045799737,Energy,-0.07065957955634089
MARUTI,10024.1,10042.7,9890.0,2024-01,9975.0,666469,2024-01-09,0.004922305764411,-0.0640254719976095,-0.1952655696226005,Automotive,-0.0092994935983455
INDUSINDBK,1625.1,1643.9,1621.0,2024-01,1631.95,1619091,2024-01-09,-0.0041974325193787,0.1348463687150837,-0.0484867107913456,Financials,-0.051123320874897855
ASIANPAINT,3267.5,3315.0,3262.25,2024-01,3310.0,670704,2024-01-09,-0.0128398791540785,0.0320267837402482,-0.0661408412880691,Consumer Goods,-0.1582293062222325
TATASTEEL,133.65,134.8,132.5,2024-01,133.5,30736868,2024-01-09,0.001123595505618,0.036046511627907,-0.1496260774283653,Materials,-0.1107374297632163
HDFCLIFE,640.9,650.8,638.6,2024-01,647.0,3648496,2024-01-09,-0.0094281298299845,0.0101662857593189,-0.1096746011354129,Insurance,-0.13803055925829139
DRREDDY,1149.96,1167.73,1148.82,2024-01,1163.8,1292220,2024-01-09,-0.0118920776765766,0.0291574934221123,-0.034428368666772,Healthcare,0.0109962152940982
SUNPHARMA,1324.0,1333.45,1306.85,2024-01,1314.95,1712486,2024-01-09,0.0068823909654359,0.1418222586348152,0.0601909510765025,Healthcare,0.09169940843263914
KOTAKBANK,1826.65,1858.0,1821.0,2024-01,1837.0,4339223,2024-01-09,-0.0056341861731082,0.0558670520231214,-0.0107299371606623,Financials,-0.06022836102363516
SHRIRAMFIN,2167.85,2223.05,2150.6,2024-01,2206.6,1092689,2024-01-09,-0.0175609535031269,0.1186016511867904,-0.0342490999150111,Financials,0.0780095833286902
NESTLEIND,2592.6,2640.3,2586.95,2024-01,2640.0,813027,2024-01-09,-0.0179545454545454,0.1519134132199458,-0.0360432196167688,Consumer Goods,-0.1398783493206846
ONGC,216.65,221.45,215.95,2024-01,221.0,11951525,2024-01-09,-0.019683257918552,0.1444796619123084,-0.0668560944952897,Energy,0.0784019911488226
CIPLA,1289.35,1295.0,1273.4,2024-01,1284.0,1133466,2024-01-09,0.0041666666666665,0.0889780405405404,-0.0746662811898008,Healthcare,-0.026046943976368298
BPCL,229.98,231.88,227.83,2024-01,230.0,12301290,2024-01-09,-8.695652173917492e-05,0.3198278335724533,0.1303947260367307,Energy,0.03841745864568565
BRITANNIA,5122.4,5210.2,5111.0,2024-01,5199.0,194434,2024-01-09,-0.0147336026158877,0.1320721357850069,0.0833659618319867,Consumer Goods,-0.0495859985477354
SBILIFE,1449.35,1468.25,1421.0,2024-01,1429.0,1871763,2024-01-09,0.0142407277816654,0.1130438121568174,0.0201570420437445,Insurance,-0.0488393882821921
HINDALCO,575.95,584.9,573.6,2024-01,581.95,5314029,2024-01-09,-0.0103101641034453,0.1921962326640447,-0.0129765654795118,Materials,-0.08505946877463148
HEROMOTOCO,4112.5,4148.75,4031.1,2024-01,4047.95,1043602,2024-01-09,0.015946343210761,0.3448332243296272,0.08312283679718,Automotive,0.1515518314825107
AXISBANK,1116.55,1135.55,1112.35,2024-01,1128.55,6359362,2024-01-09,-0.0106331132869611,0.0787922705314009,-0.0147168871789444,Financials,0.0593313711720285
HDFCBANK,1650.5,1677.8,1646.75,2024-01,1667.15,12663444,2024-01-09,-0.0099871037399154,0.0808775376555337,-0.0153370132422611,Financials,-0.043966307663645794
BAJAJ-AUTO,7093.9,7399.0,7075.9,2024-01,7341.0,2125908,2024-01-09,-0.0336602642691731,0.4005725567620927,0.168934494752429,Automotive,0.03522534578520249
SBIN,621.75,625.3,618.2,2024-01,624.8,12742464,2024-01-10,-0.0048815620998718,0.0421555481059335,-0.0934825190235467,Financials,-0.031214694619025502
BAJFINANCE,7680.55,7735.25,7660.0,2024-01,7716.0,559072,2024-01-10,-0.0045943494038361,-0.0128842792514908,-0.1164306330434141,Financials,-0.0710207395878443
TITAN,3714.45,3730.0,3690.0,2024-01,3708.0,556311,2024-01-10,0.0017394822006472,0.1796398628048779,0.0339075061738451,Consumer Goods,-0.047214428615397076
ITC,463.3,466.75,460.05,2024-01,464.55,5896123,2024-01-10,-0.0026907760198041,0.0505668934240363,-0.0734556088545765,Consumer Goods,-0.097313554125816
TCS,3713.05,3729.25,3688.0,2024-01,3690.0,1292227,2024-01-10,0.0062466124661247,0.0506055118555827,0.0111783551002583,Information Technology,-0.07390821020952218
LT,3545.5,3558.95,3520.0,2024-01,3549.95,1534821,2024-01-10,-0.0012535387822363,0.1660911034369347,0.0544473590457517,Engineering & Construction,-0.0144266812861498
TATACONSUM,1100.27,1103.98,1087.48,2024-01,1098.35,921671,2024-01-10,0.0017480766604452,0.2803961271703206,0.1185617205337485,Consumer Goods,-0.0392269860583636
RELIANCE,1325.05,1329.5,1287.53,2024-01,1288.5,11102740,2024-01-10,0.0283663174233604,0.1374112638093684,0.0311101435270552,Energy,0.08044796567116341
HCLTECH,1492.1,1508.0,1466.05,2024-01,1474.9,4368914,2024-01-10,0.0116618075801748,0.210628803245436,0.059841956061295,Information Technology,-0.008914627428047397
JSWSTEEL,829.8,831.35,811.2,2024-01,823.85,1265739,2024-01-10,0.0072221885051889,0.0685725323546455,-0.071916862684654,Materials,-0.1419258243834989
ULTRACEMCO,9776.2,9906.75,9730.0,2024-01,9898.95,374333,2024-01-10,-0.0124003050828623,0.1794185064543371,0.0183214699432351,Materials,-0.1043215034792841
POWERGRID,239.15,242.1,238.0,2024-01,241.0,16872195,2024-01-10,-0.0076763485477178,0.2032704402515723,0.1036153953005119,Utilities,0.1037197752891509
INFY,1519.9,1535.45,1505.0,2024-01,1524.95,4096845,2024-01-10,-0.0033115839863601,0.0583893318477769,0.0773686746291986,Information Technology,0.00123211633553007
TRENT,3173.6,3189.95,3112.15,2024-01,3126.5,951897,2024-01-10,0.0150647689109227,0.5299619148628452,0.2047902403882379,Consumer Goods,-0.06841617975231121
BHARTIARTL,1062.7,1073.3,1055.3,2024-01,1066.95,3111573,2024-01-10,-0.00398331693144,0.1573101007350939,0.1057994094323099,Telecommunications,0.10022045796610549
TATAMOTORS,808.45,811.0,792.65,2024-01,800.0,9980044,2024-01-10,0.0105625,0.2779797660448941,-0.0716577801119753,Automotive,0.020468199792364607
WIPRO,453.6,456.0,449.0,2024-01,451.45,4437338,2024-01-10,0.0047624321630303,0.1160044285890024,0.0571437829035501,Information Technology,-0.1184232254960377
TECHM,1240.9,1246.45,1228.3,2024-01,1236.5,808638,2024-01-10,0.0035584310553983,0.0166311650008194,-0.0514402836340353,Information Technology,0.0020655642494304925
NTPC,313.35,319.75,308.0,2024-01,319.65,14455000,2024-01-10,-0.0197090567808539,0.2823818293431554,0.0065969187578864,Utilities,-0.0942088333563374
HINDUNILVR,2577.4,2594.3,2565.0,2024-01,2580.0,881278,2024-01-10,-0.0010077519379844,0.0351004016064257,0.0605158238205622,Consumer Goods,-0.046044767775940305
APOLLOHOSP,5800.9,5819.3,5721.3,2024-01,5800.0,239740,2024-01-10,0.000155172413793,0.128810360093015,0.0954219820587784,Healthcare,0.0479278195582033
M&M,1632.8,1647.45,1621.35,2024-01,1645.0,1954233,2024-01-10,-0.0074164133738602,0.02228900576008,-0.122954149073034,Automotive,-0.1050088977037981
GRASIM,2068.55,2074.45,2040.85,2024-01,2058.8,325322,2024-01-10,0.0047357684087818,0.0771117336471471,-0.0795885997362092,Materials,-0.028559734968893906
ICICIBANK,993.05,994.95,974.3,2024-01,974.3,9409181,2024-01-10,0.0192445858565123,0.0435582177385455,-0.0008928210391935,Financials,-0.006016161128994496
ADANIENT,3098.2,3112.0,3020.05,2024-01,3024.0,3590297,2024-01-10,0.0245370370370369,0.2813068651778328,-0.1503023735974244,Infrastructure,-0.029494153705822805
ADANIPORTS,1214.35,1220.0,1197.0,2024-01,1220.0,7036728,2024-01-10,-0.0046311475409836,0.4701573849878933,-0.0066879136844669,Transportation,0.034016003981244596
BEL,185.6,186.0,182.05,2024-01,184.4,8701594,2024-01-10,0.0065075921908893,0.3459028281363305,0.0833321780614442,Defense & Electronics,-0.0727137656265047
BAJAJFINSV,1671.85,1685.0,1658.65,2024-01,1685.0,607010,2024-01-10,-0.0078041543026706,0.0925338996895931,0.0074815752745171,Financials,-0.0782705547354456
EICHERMOT,3842.55,3873.0,3790.65,2024-01,3870.45,577499,2024-01-10,-0.0072084641320775,0.1212903790597916,0.0114175637338962,Automotive,-0.0871754789192423
COALINDIA,382.05,385.85,375.85,2024-01,385.85,9670366,2024-01-10,-0.0098483866787612,0.2861471132805925,0.0515014179012125,Energy,-0.07065957955634089
MARUTI,10010.2,10050.8,9950.0,2024-01,10050.0,481699,2024-01-10,-0.003960199004975,-0.0653233487086592,-0.1992257686275755,Automotive,-0.0092994935983455
INDUSINDBK,1640.15,1642.75,1620.0,2024-01,1620.0,1629958,2024-01-10,0.0124382716049383,0.1453561452513967,-0.0360484391864073,Financials,-0.051123320874897855
ASIANPAINT,3286.85,3293.0,3258.2,2024-01,3292.0,691087,2024-01-10,-0.0015643985419198,0.0381384037143488,-0.0677052398299889,Consumer Goods,-0.1582293062222325
TATASTEEL,134.1,134.7,132.1,2024-01,133.8,27213624,2024-01-10,0.0022421524663675,0.0395348837209301,-0.1473839249619978,Materials,-0.1107374297632163
HDFCLIFE,644.95,650.35,641.45,2024-01,642.0,3288472,2024-01-10,0.004595015576324,0.0165497675151706,-0.1050795855590889,Insurance,-0.13803055925829139
DRREDDY,1157.44,1160.0,1138.04,2024-01,1149.81,1273855,2024-01-10,0.0066358789713083,0.0358517245699761,-0.0277924896954636,Healthcare,0.0109962152940982
SUNPHARMA,1324.85,1333.5,1313.15,2024-01,1330.05,1278475,2024-01-10,-0.0039096274576144,0.1425553016256306,0.0562813236188881,Healthcare,0.09169940843263914
KOTAKBANK,1820.8,1832.5,1811.6,2024-01,1820.8,7052758,2024-01-10,0.0,0.0524855491329479,-0.0107299371606623,Financials,-0.06022836102363516
SHRIRAMFIN,2150.0,2187.85,2135.7,2024-01,2180.0,494145,2024-01-10,-0.0137614678899082,0.109391124871001,-0.0480105678049194,Financials,0.0780095833286902
NESTLEIND,2578.1,2622.4,2570.45,2024-01,2590.0,1026468,2024-01-10,-0.0045945945945946,0.1454709444659192,-0.0406378142113634,Consumer Goods,-0.1398783493206846
ONGC,212.1,215.0,209.7,2024-01,215.0,16500666,2024-01-10,-0.0134883720930232,0.120443740095087,-0.080344466588313,Energy,0.0784019911488226
CIPLA,1329.2,1331.5,1294.3,2024-01,1296.0,3625567,2024-01-10,0.0256172839506173,0.1226351351351351,-0.0490489972391834,Healthcare,-0.026046943976368298
BPCL,225.63,228.08,222.55,2024-01,227.6,15261992,2024-01-10,-0.0086555360281195,0.2948637015781922,0.1217391900086112,Energy,0.03841745864568565
BRITANNIA,5086.65,5143.65,5051.5,2024-01,5111.0,191450,2024-01-10,-0.0047642340050871,0.1241712340876943,0.0786017278268995,Consumer Goods,-0.0495859985477354
SBILIFE,1451.45,1495.35,1448.0,2024-01,1454.95,2547856,2024-01-10,-0.0024055809477988,0.1146565295856851,0.0177514610959456,Insurance,-0.0488393882821921
HINDALCO,580.05,582.0,570.65,2024-01,576.0,2408792,2024-01-10,0.0070312499999999,0.2006830883874972,-0.0059453154795119,Materials,-0.08505946877463148
HEROMOTOCO,4138.05,4177.0,4086.1,2024-01,4094.2,511944,2024-01-10,0.0107102730692199,0.3531883584041858,0.0938331098664,Automotive,0.1515518314825107
AXISBANK,1107.0,1116.0,1099.05,2024-01,1115.25,5934163,2024-01-10,-0.0073974445191661,0.0695652173913043,-0.0221143316981105,Financials,0.0593313711720285
HDFCBANK,1655.95,1659.95,1641.4,2024-01,1643.0,8057912,2024-01-10,0.0078819233110164,0.0844466273739358,-0.0074550899312446,Financials,-0.043966307663645794
BAJAJ-AUTO,7053.75,7139.95,7020.0,2024-01,7125.0,721432,2024-01-10,-0.01,0.3926456071076011,0.158934494752429,Automotive,0.03522534578520249
SBIN,620.2,627.15,618.5,2024-01,626.0,15533860,2024-01-11,-0.0092651757188497,0.0395574924572578,-0.1027476947423965,Financials,-0.031214694619025502
BAJFINANCE,7669.75,7793.3,7651.05,2024-01,7680.0,651741,2024-01-11,-0.0013346354166666,-0.0142723113304544,-0.1177652684600807,Financials,-0.0710207395878443
TITAN,3698.6,3742.7,3692.6,2024-01,3726.9,392818,2024-01-11,-0.0075934422710564,0.1746061991869917,0.0263140639027887,Consumer Goods,-0.047214428615397076
ITC,462.65,466.55,461.1,2024-01,464.1,6534775,2024-01-11,-0.0031243266537385,0.0490929705215419,-0.076579935508315,Consumer Goods,-0.097313554125816
TCS,3735.55,3773.0,3707.0,2024-01,3724.0,1777909,2024-01-11,0.0031015037593985,0.0569718748231566,0.0142798588596568,Information Technology,-0.07390821020952218
LT,3504.85,3559.55,3500.55,2024-01,3545.5,1105348,2024-01-11,-0.0114652376251586,0.1527215918434467,0.042982121420593,Engineering & Construction,-0.0144266812861498
TATACONSUM,1105.51,1111.14,1098.4,2024-01,1103.29,1070726,2024-01-11,0.0020121636197192,0.2864939719778429,0.1205738841534677,Consumer Goods,-0.0392269860583636
RELIANCE,1359.9,1362.5,1328.5,2024-01,1329.5,23725852,2024-01-11,0.0228657389996239,0.1673261972411307,0.0539758825266792,Energy,0.08044796567116341
HCLTECH,1484.8,1500.0,1474.0,2024-01,1500.0,2271368,2024-01-11,-0.0101333333333333,0.2047058823529411,0.0497086227279616,Information Technology,-0.008914627428047397
JSWSTEEL,822.05,836.75,820.1,2024-01,834.8,1205504,2024-01-11,-0.0152731193100143,0.0585924924344858,-0.0871899819946684,Materials,-0.1419258243834989
ULTRACEMCO,9920.45,9944.95,9719.15,2024-01,9839.9,375210,2024-01-11,0.0081860588014106,0.1968210881891664,0.0265075287446458,Materials,-0.1043215034792841
POWERGRID,241.95,243.1,239.2,2024-01,240.25,18812468,2024-01-11,0.0070759625390218,0.2173584905660376,0.1106913578395337,Utilities,0.1037197752891509
INFY,1494.2,1525.0,1486.6,2024-01,1524.9,11296088,2024-01-11,-0.0201324677028002,0.0404930190452979,0.0572362069263984,Information Technology,0.00123211633553007
TRENT,3175.8,3213.2,3168.5,2024-01,3190.0,485141,2024-01-11,-0.0044514106583071,0.5310225136190522,0.2003388297299307,Consumer Goods,-0.06841617975231121
BHARTIARTL,1062.85,1073.9,1057.35,2024-01,1065.75,2604325,2024-01-11,-0.0027210884353742,0.1574734549414646,0.1030783209969356,Telecommunications,0.10022045796610549
TATAMOTORS,815.65,817.5,808.45,2024-01,813.5,11075167,2024-01-11,0.0026429010448678,0.2893613657919696,-0.0690148790671074,Automotive,0.020468199792364607
WIPRO,448.2,456.9,446.7,2024-01,454.95,4319409,2024-01-11,-0.0148367952522255,0.1027186615819904,0.0423069876513246,Information Technology,-0.1184232254960377
TECHM,1249.4,1261.8,1240.9,2024-01,1240.9,930492,2024-01-11,0.0068498670319929,0.023594953301655,-0.0445904166020423,Information Technology,0.0020655642494304925
NTPC,312.9,317.3,312.35,2024-01,314.95,10316319,2024-01-11,-0.0065089696777266,0.2805402087170042,8.794908015981318e-05,Utilities,-0.0942088333563374
HINDUNILVR,2536.2,2589.0,2531.85,2024-01,2580.0,2399600,2024-01-11,-0.0169767441860465,0.0185542168674698,0.0435390796345156,Consumer Goods,-0.046044767775940305
APOLLOHOSP,5869.9,5892.0,5802.25,2024-01,5804.0,213210,2024-01-11,0.011354238456237,0.142237227449187,0.1067762205150154,Healthcare,0.0479278195582033
M&M,1628.65,1651.25,1625.85,2024-01,1643.9,2228002,2024-01-11,-0.0092767199951335,0.0196907087402955,-0.1322308690681675,Automotive,-0.1050088977037981
GRASIM,2083.7,2096.3,2051.0,2024-01,2069.95,887806,2024-01-11,0.0066426725283219,0.085000468637722,-0.0729459272078873,Materials,-0.028559734968893906
ICICIBANK,991.15,998.5,986.85,2024-01,995.3,6451345,2024-01-11,-0.0041695971064,0.0415615804960066,-0.0050624181455936,Financials,-0.006016161128994496
ADANIENT,3080.9,3129.0,3065.0,2024-01,3120.0,2008103,2024-01-11,-0.0125320512820512,0.2741521918941274,-0.1628344248794757,Infrastructure,-0.029494153705822805
ADANIPORTS,1202.95,1223.6,1200.0,2024-01,1221.0,3721202,2024-01-11,-0.0147829647829647,0.4563559322033899,-0.0214708784674316,Transportation,0.034016003981244596
BEL,184.35,187.65,183.8,2024-01,187.0,10942508,2024-01-11,-0.0141711229946524,0.3368382886149382,0.0691610550667918,Defense & Electronics,-0.0727137656265047
BAJAJFINSV,1669.25,1702.65,1660.15,2024-01,1679.0,861924,2024-01-11,-0.0058070279928528,0.090834830909982,0.0016745472816642,Financials,-0.0782705547354456
EICHERMOT,3888.8,3924.7,3852.45,2024-01,3868.8,378237,2024-01-11,0.0051695616211745,0.1347865417724474,0.0165871253550707,Automotive,-0.0871754789192423
COALINDIA,384.35,388.9,383.3,2024-01,385.5,9163771,2024-01-11,-0.002983138780804,0.2938899175223026,0.0485182791204084,Energy,-0.07065957955634089
MARUTI,10011.1,10124.1,10000.0,2024-01,10025.1,1024815,2024-01-11,-0.0013964947980568,-0.0652393135259294,-0.2006222634256324,Automotive,-0.0092994935983455
INDUSINDBK,1657.85,1668.2,1642.55,2024-01,1643.95,1914421,2024-01-11,0.0084552449892027,0.1577164804469273,-0.0275931941972045,Financials,-0.051123320874897855
ASIANPAINT,3288.2,3309.2,3270.7,2024-01,3286.85,537469,2024-01-11,0.0004107275963308,0.0385647958055651,-0.0672945122336581,Consumer Goods,-0.1582293062222325
TATASTEEL,134.9,135.65,134.2,2024-01,134.85,23113349,2024-01-11,0.0003707823507601,0.0457364341085271,-0.1470131426112376,Materials,-0.1107374297632163
HDFCLIFE,644.0,653.1,639.9,2024-01,646.0,2800658,2024-01-11,-0.0030959752321981,0.0150524075971313,-0.108175560791287,Insurance,-0.13803055925829139
DRREDDY,1138.49,1155.6,1129.02,2024-01,1155.6,2964925,2024-01-11,-0.0148061613014883,0.0188924090282624,-0.0425986509969519,Healthcare,0.0109962152940982
SUNPHARMA,1316.25,1331.9,1310.2,2024-01,1328.0,1320281,2024-01-11,-0.008847891566265,0.135138631365616,0.047433432052623,Healthcare,0.09169940843263914
KOTAKBANK,1822.85,1841.4,1815.35,2024-01,1832.0,4170070,2024-01-11,-0.0049945414847162,0.0536705202312138,-0.0157244786453785,Financials,-0.06022836102363516
SHRIRAMFIN,2279.75,2289.85,2204.0,2024-01,2217.95,2932789,2024-01-11,0.0278635677089204,0.1763415892672858,-0.0201470000959989,Financials,0.0780095833286902
NESTLEIND,2557.2,2589.95,2550.1,2024-01,2580.0,775667,2024-01-11,-0.0088372093023256,0.1361849032963223,-0.0494750235136891,Consumer Goods,-0.1398783493206846
ONGC,211.85,214.0,210.85,2024-01,214.0,12586419,2024-01-11,-0.0100467289719626,0.1191230850501847,-0.0903911955602756,Energy,0.0784019911488226
CIPLA,1325.65,1340.0,1323.05,2024-01,1339.85,1097204,2024-01-11,-0.0105982012911891,0.1196368243243244,-0.0596471985303726,Healthcare,-0.026046943976368298
BPCL,229.35,230.6,226.6,2024-01,226.95,15751252,2024-01-11,0.0105750165234633,0.3162123385939741,0.1323142065320746,Energy,0.03841745864568565
BRITANNIA,5136.7,5186.4,5076.55,2024-01,5102.9,277823,2024-01-11,0.0066236845715181,0.135232496463932,0.0852254123984177,Consumer Goods,-0.0495859985477354
SBILIFE,1427.8,1463.3,1425.9,2024-01,1450.05,908421,2024-01-11,-0.0153442984724664,0.0964942594939138,0.0024071626234791,Insurance,-0.0488393882821921
HINDALCO,576.95,587.0,575.5,2024-01,582.95,3899383,2024-01-11,-0.0102924779140578,0.1942661974746429,-0.0162377933935697,Materials,-0.08505946877463148
HEROMOTOCO,4342.2,4395.0,4162.0,2024-01,4175.0,2133475,2024-01-11,0.0400479041916167,0.4199476782210594,0.1338810140580167,Automotive,0.1515518314825107
AXISBANK,1125.75,1127.9,1111.05,2024-01,1111.05,4683035,2024-01-11,0.0132307276900229,0.0876811594202898,-0.0088836040080875,Financials,0.0593313711720285
HDFCBANK,1649.0,1662.9,1643.0,2024-01,1660.0,9157005,2024-01-11,-0.0066265060240963,0.0798952193844138,-0.014081595955341,Financials,-0.043966307663645794
BAJAJ-AUTO,7298.85,7324.9,7075.0,2024-01,7090.0,1031594,2024-01-11,0.0294569816643159,0.4410365251727542,0.188391476416745,Automotive,0.03522534578520249
SBIN,633.6,636.5,621.1,2024-01,623.8,16620797,2024-01-12,0.0157101635139468,0.062018102581294,-0.0870375312284496,Financials,-0.031214694619025502
BAJFINANCE,7661.05,7718.95,7617.0,2024-01,7684.0,808638,2024-01-12,-0.0029867256637167,-0.0153904482829529,-0.1207519941237975,Financials,-0.0710207395878443
TITAN,3726.0,3734.3,3647.95,2024-01,3700.0,990582,2024-01-12,0.007027027027027,0.1833079268292682,0.0333410909298158,Consumer Goods,-0.047214428615397076
ITC,466.7,467.7,460.35,2024-01,463.25,9354326,2024-01-12,0.0074473826227738,0.0582766439909296,-0.0691325528855412,Consumer Goods,-0.097313554125816
TCS,3882.8,3905.25,3821.6,2024-01,3848.0,6813450,2024-01-12,0.009043659043659,0.0986361835776131,0.0233235179033159,Information Technology,-0.07390821020952218
LT,3568.8,3578.65,3494.05,2024-01,3505.05,1782631,2024-01-12,0.0181880429665767,0.173754316724223,0.0611701643871698,Engineering & Construction,-0.0144266812861498
TATACONSUM,1144.77,1151.24,1110.05,2024-01,1111.63,5944396,2024-01-12,0.0298120777596861,0.3321812596006143,0.1503859619131538,Consumer Goods,-0.0392269860583636
RELIANCE,1370.73,1373.33,1345.75,2024-01,1359.9,15012164,2024-01-12,0.0079638208691815,0.1766225739718619,0.0619397033958607,Energy,0.08044796567116341
HCLTECH,1540.8,1555.0,1498.5,2024-01,1505.0,5862043,2024-01-12,0.0237873754152823,0.2501419878296145,0.073495998143244,Information Technology,-0.008914627428047397
JSWSTEEL,825.8,830.8,821.25,2024-01,824.5,1326357,2024-01-12,0.0015767131594905,0.0634215440087566,-0.0856132688351778,Materials,-0.1419258243834989
ULTRACEMCO,9808.45,9979.95,9794.05,2024-01,9979.95,376816,2024-01-12,-0.017184454831938,0.1833092049704428,0.0093230739127078,Materials,-0.1043215034792841
POWERGRID,239.5,242.65,238.8,2024-01,242.5,11296498,2024-01-12,-0.0123711340206185,0.2050314465408805,0.0983202238189152,Utilities,0.1037197752891509
INFY,1612.75,1618.0,1555.4,2024-01,1562.0,26754401,2024-01-12,0.0324903969270166,0.1230458549493402,0.0897266038534151,Information Technology,0.00123211633553007
